annotation,folder,filename,source,database,size,width,height,depth,segment,object,name,pose,truncated,difficult,bndbox,xmin,ymin,xmax,ymax
,02086646,n02086646_3815,,ImageNet database,,500,333,3,,,Blenheim_spaniel,Unspecified,0,0,,183,111,381,320
,02086646,n02086646_3827,,ImageNet database,,500,260,3,,,Blenheim_spaniel,Unspecified,0,0,,0,17,499,254
,02086646,n02086646_3832,,ImageNet database,,241,292,3,,,Blenheim_spaniel,Unspecified,0,0,,27,22,226,285
,02086646,n02086646_3856,,ImageNet database,,307,230,3,,,Blenheim_spaniel,Unspecified,0,0,,20,67,264,215
,02086646,n02086646_3893,,ImageNet database,,273,274,3,,,Blenheim_spaniel,Unspecified,0,0,,27,22,220,226
,02086646,n02086646_3917,,ImageNet database,,389,400,3,,,Blenheim_spaniel,Unspecified,0,0,,0,27,327,399
,02086646,n02086646_3920,,ImageNet database,,250,200,3,,,Blenheim_spaniel,Unspecified,0,0,,13,6,205,193
,02086646,n02086646_3968,,ImageNet database,,380,229,3,,,Blenheim_spaniel,Unspecified,0,0,,101,71,214,153
,02086646,n02086646_3968,,ImageNet database,,380,229,3,,,Blenheim_spaniel,Unspecified,0,0,,199,58,262,132
,02086646,n02086646_3986,,ImageNet database,,500,338,3,,,Blenheim_spaniel,Unspecified,0,0,,78,32,423,307
,02086646,n02086646_3989,,ImageNet database,,500,375,3,,,Blenheim_spaniel,Unspecified,0,0,,138,180,402,356
,02086646,n02086646_4024,,ImageNet database,,500,374,3,,,Blenheim_spaniel,Unspecified,0,0,,177,85,499,373
,02086646,n02086646_4026,,ImageNet database,,900,600,3,,,Blenheim_spaniel,Unspecified,0,0,,207,126,730,598
,02086646,n02086646_4041,,ImageNet database,,265,306,3,,,Blenheim_spaniel,Unspecified,0,0,,7,126,253,305
,02086646,n02086646_4045,,ImageNet database,,450,338,3,,,Blenheim_spaniel,Unspecified,0,0,,0,23,412,267
,02086646,n02086646_4077,,ImageNet database,,300,341,3,,,Blenheim_spaniel,Unspecified,0,0,,33,49,226,257
,02086646,n02086646_4084,,ImageNet database,,960,1280,3,,,Blenheim_spaniel,Unspecified,0,0,,3,700,528,1276
,02086646,n02086646_4120,,ImageNet database,,375,500,3,,,Blenheim_spaniel,Unspecified,0,0,,2,93,350,498
,02086646,n02086646_4133,,ImageNet database,,600,394,3,,,Blenheim_spaniel,Unspecified,0,0,,154,66,378,346
,02086646,n02086646_414,,ImageNet database,,250,233,3,,,Blenheim_spaniel,Unspecified,0,0,,40,17,242,223
,02086646,n02086646_4148,,ImageNet database,,350,321,3,,,Blenheim_spaniel,Unspecified,0,0,,36,0,327,320
,02086646,n02086646_416,,ImageNet database,,200,200,3,,,Blenheim_spaniel,Unspecified,0,0,,49,10,166,182
,02086646,n02086646_4177,,ImageNet database,,300,199,3,,,Blenheim_spaniel,Unspecified,0,0,,53,7,249,198
,02086646,n02086646_4199,,ImageNet database,,710,500,3,,,Blenheim_spaniel,Unspecified,0,0,,22,83,667,413
,02086646,n02086646_421,,ImageNet database,,300,400,3,,,Blenheim_spaniel,Unspecified,0,0,,0,162,223,324
,02086646,n02086646_4213,,ImageNet database,,1250,765,3,,,Blenheim_spaniel,Unspecified,0,0,,67,58,1212,727
,02086646,n02086646_4219,,ImageNet database,,300,450,3,,,Blenheim_spaniel,Unspecified,0,0,,33,40,298,436
,02086646,n02086646_422,,ImageNet database,,500,368,3,,,Blenheim_spaniel,Unspecified,0,0,,157,99,291,276
,02086646,n02086646_4220,,ImageNet database,,500,375,3,,,Blenheim_spaniel,Unspecified,0,0,,89,45,289,285
,02086646,n02086646_4226,,ImageNet database,,190,270,3,,,Blenheim_spaniel,Unspecified,0,0,,29,29,162,257
,02086646,n02086646_4265,,ImageNet database,,292,416,3,,,Blenheim_spaniel,Unspecified,0,0,,62,73,246,334
,02086646,n02086646_4298,,ImageNet database,,200,299,3,,,Blenheim_spaniel,Unspecified,0,0,,24,40,192,272
,02086646,n02086646_4311,,ImageNet database,,410,306,3,,,Blenheim_spaniel,Unspecified,0,0,,11,14,398,286
,02086646,n02086646_45,,ImageNet database,,500,380,3,,,Blenheim_spaniel,Unspecified,0,0,,24,20,465,355
,02086646,n02086646_462,,ImageNet database,,225,180,3,,,Blenheim_spaniel,Unspecified,0,0,,30,37,164,165
,02086646,n02086646_471,,ImageNet database,,500,375,3,,,Blenheim_spaniel,Unspecified,0,0,,33,68,447,266
,02086646,n02086646_554,,ImageNet database,,500,375,3,,,Blenheim_spaniel,Unspecified,0,0,,45,63,414,291
,02086646,n02086646_567,,ImageNet database,,1024,768,3,,,Blenheim_spaniel,Unspecified,0,0,,1,19,866,766
,02086646,n02086646_589,,ImageNet database,,392,397,3,,,Blenheim_spaniel,Unspecified,0,0,,40,210,287,369
,02086646,n02086646_593,,ImageNet database,,320,240,3,,,Blenheim_spaniel,Unspecified,0,0,,8,48,248,225
,02086646,n02086646_602,,ImageNet database,,459,505,3,,,Blenheim_spaniel,Unspecified,0,0,,3,7,457,502
,02086646,n02086646_612,,ImageNet database,,300,225,3,,,Blenheim_spaniel,Unspecified,0,0,,1,19,247,222
,02086646,n02086646_618,,ImageNet database,,477,494,3,,,Blenheim_spaniel,Unspecified,0,0,,85,58,374,433
,02086646,n02086646_637,,ImageNet database,,375,500,3,,,Blenheim_spaniel,Unspecified,0,0,,122,52,372,436
,02086646,n02086646_669,,ImageNet database,,500,333,3,,,Blenheim_spaniel,Unspecified,0,0,,83,41,445,327
,02086646,n02086646_672,,ImageNet database,,244,250,3,,,Blenheim_spaniel,Unspecified,0,0,,15,8,222,249
,02086646,n02086646_801,,ImageNet database,,350,368,3,,,Blenheim_spaniel,Unspecified,0,0,,82,40,320,367
,02086646,n02086646_814,,ImageNet database,,435,326,3,,,Blenheim_spaniel,Unspecified,0,0,,183,78,396,325
,02086646,n02086646_814,,ImageNet database,,435,326,3,,,Blenheim_spaniel,Unspecified,0,0,,125,69,211,213
,02086646,n02086646_851,,ImageNet database,,300,225,3,,,Blenheim_spaniel,Unspecified,0,0,,59,49,221,179
,02086646,n02086646_885,,ImageNet database,,250,350,3,,,Blenheim_spaniel,Unspecified,0,0,,64,45,202,286
,02086646,n02086646_946,,ImageNet database,,500,333,3,,,Blenheim_spaniel,Unspecified,0,0,,0,0,458,332
,02086646,n02086646_981,,ImageNet database,,800,650,3,,,Blenheim_spaniel,Unspecified,0,0,,65,22,697,640
,02086646,n02086646_982,,ImageNet database,,600,550,3,,,Blenheim_spaniel,Unspecified,0,0,,0,13,551,548
,02086910,n02086910_10147,,ImageNet database,,500,357,3,,,papillon,Unspecified,0,0,,20,66,473,317
,02086910,n02086910_10204,,ImageNet database,,500,375,3,,,papillon,Unspecified,0,0,,41,4,499,374
,02086910,n02086910_103,,ImageNet database,,250,423,3,,,papillon,Unspecified,0,0,,27,27,221,399
,02086910,n02086910_1048,,ImageNet database,,326,247,3,,,papillon,Unspecified,0,0,,34,41,273,231
,02086910,n02086910_1052,,ImageNet database,,474,338,3,,,papillon,Unspecified,0,0,,1,0,440,321
,02086910,n02086910_1199,,ImageNet database,,375,500,3,,,papillon,Unspecified,0,0,,0,25,357,441
,02086910,n02086910_1409,,ImageNet database,,375,500,3,,,papillon,Unspecified,0,0,,135,221,373,498
,02086910,n02086910_1449,,ImageNet database,,336,500,3,,,papillon,Unspecified,0,0,,16,26,272,497
,02086910,n02086910_1475,,ImageNet database,,400,500,3,,,papillon,Unspecified,0,0,,48,2,398,491
,02086910,n02086910_1492,,ImageNet database,,500,375,3,,,papillon,Unspecified,0,0,,335,58,422,115
,02086910,n02086910_1501,,ImageNet database,,500,400,3,,,papillon,Unspecified,0,0,,36,14,370,387
,02086910,n02086910_1613,,ImageNet database,,514,455,3,,,papillon,Unspecified,0,0,,0,0,504,452
,02086910,n02086910_1626,,ImageNet database,,500,341,3,,,papillon,Unspecified,0,0,,139,52,422,272
,02086910,n02086910_1659,,ImageNet database,,338,500,3,,,papillon,Unspecified,0,0,,45,185,280,495
,02086910,n02086910_1729,,ImageNet database,,500,333,3,,,papillon,Unspecified,0,0,,81,47,445,217
,02086910,n02086910_1775,,ImageNet database,,333,500,3,,,papillon,Unspecified,0,0,,6,1,301,488
,02086910,n02086910_1826,,ImageNet database,,223,185,3,,,papillon,Unspecified,0,0,,7,2,189,183
,02086910,n02086910_1921,,ImageNet database,,200,209,3,,,papillon,Unspecified,0,0,,11,17,195,202
,02086910,n02086910_1933,,ImageNet database,,452,500,3,,,papillon,Unspecified,0,0,,115,22,389,456
,02086910,n02086910_1957,,ImageNet database,,500,332,3,,,papillon,Unspecified,0,0,,137,23,380,313
,02086910,n02086910_1971,,ImageNet database,,334,500,3,,,papillon,Unspecified,0,0,,47,81,311,476
,02086910,n02086910_2016,,ImageNet database,,500,402,3,,,papillon,Unspecified,0,0,,73,36,480,397
,02086910,n02086910_2035,,ImageNet database,,400,499,3,,,papillon,Unspecified,0,0,,78,61,301,457
,02086910,n02086910_2084,,ImageNet database,,250,212,3,,,papillon,Unspecified,0,0,,9,1,234,207
,02086910,n02086910_21,,ImageNet database,,500,375,3,,,papillon,Unspecified,0,0,,277,84,499,345
,02086910,n02086910_2168,,ImageNet database,,250,250,3,,,papillon,Unspecified,0,0,,1,8,230,245
,02086910,n02086910_2188,,ImageNet database,,500,364,3,,,papillon,Unspecified,0,0,,32,29,485,338
,02086910,n02086910_2235,,ImageNet database,,500,430,3,,,papillon,Unspecified,0,0,,38,2,443,428
,02086910,n02086910_2240,,ImageNet database,,190,156,3,,,papillon,Unspecified,0,0,,10,3,179,149
,02086910,n02086910_2335,,ImageNet database,,500,333,3,,,papillon,Unspecified,0,0,,198,129,412,332
,02086910,n02086910_2359,,ImageNet database,,306,383,3,,,papillon,Unspecified,0,0,,8,5,301,370
,02086910,n02086910_2380,,ImageNet database,,333,500,3,,,papillon,Unspecified,0,0,,8,1,331,435
,02086910,n02086910_2399,,ImageNet database,,456,357,3,,,papillon,Unspecified,0,0,,167,199,326,343
,02086910,n02086910_2410,,ImageNet database,,500,333,3,,,papillon,Unspecified,0,0,,35,31,469,262
,02086910,n02086910_2454,,ImageNet database,,500,337,3,,,papillon,Unspecified,0,0,,205,113,426,250
,02086910,n02086910_2455,,ImageNet database,,333,500,3,,,papillon,Unspecified,0,0,,0,0,246,438
,02086910,n02086910_2466,,ImageNet database,,392,500,3,,,papillon,Unspecified,0,0,,12,41,385,492
,02086910,n02086910_2474,,ImageNet database,,300,408,3,,,papillon,Unspecified,0,0,,58,9,288,393
,02086910,n02086910_2550,,ImageNet database,,500,375,3,,,papillon,Unspecified,0,0,,199,161,358,303
,02086910,n02086910_2550,,ImageNet database,,500,375,3,,,papillon,Unspecified,0,0,,19,147,155,249
,02086910,n02086910_2556,,ImageNet database,,250,252,3,,,papillon,Unspecified,0,0,,17,27,218,247
,02086910,n02086910_2574,,ImageNet database,,267,306,3,,,papillon,Unspecified,0,0,,8,11,229,296
,02086910,n02086910_2579,,ImageNet database,,500,359,3,,,papillon,Unspecified,0,0,,76,1,489,357
,02086910,n02086910_26,,ImageNet database,,500,375,3,,,papillon,Unspecified,0,0,,68,31,360,352
,02086910,n02086910_2648,,ImageNet database,,333,500,3,,,papillon,Unspecified,0,0,,0,1,329,483
,02086910,n02086910_2670,,ImageNet database,,500,357,3,,,papillon,Unspecified,0,0,,26,13,445,332
,02086910,n02086910_2671,,ImageNet database,,334,500,3,,,papillon,Unspecified,0,0,,18,97,267,407
,02086910,n02086910_2691,,ImageNet database,,500,374,3,,,papillon,Unspecified,0,0,,88,16,483,373
,02086910,n02086910_2698,,ImageNet database,,500,375,3,,,papillon,Unspecified,0,0,,173,70,499,282
,02086910,n02086910_2724,,ImageNet database,,500,393,3,,,papillon,Unspecified,0,0,,79,40,465,326
,02086910,n02086910_2875,,ImageNet database,,500,375,3,,,papillon,Unspecified,0,0,,66,21,380,332
,02086910,n02086910_2897,,ImageNet database,,399,500,3,,,papillon,Unspecified,0,0,,66,31,387,475
,02086910,n02086910_2900,,ImageNet database,,260,232,3,,,papillon,Unspecified,0,0,,55,27,239,204
,02086910,n02086910_2909,,ImageNet database,,332,500,3,,,papillon,Unspecified,0,0,,0,61,150,383
,02086910,n02086910_2909,,ImageNet database,,332,500,3,,,papillon,Unspecified,0,0,,172,77,330,415
,02086910,n02086910_2994,,ImageNet database,,370,426,3,,,papillon,Unspecified,0,0,,29,0,365,413
,02086910,n02086910_2999,,ImageNet database,,333,500,3,,,papillon,Unspecified,0,0,,50,82,331,488
,02086910,n02086910_3020,,ImageNet database,,332,500,3,,,papillon,Unspecified,0,0,,0,6,324,498
,02086910,n02086910_3117,,ImageNet database,,333,439,3,,,papillon,Unspecified,0,0,,39,14,305,424
,02086910,n02086910_3136,,ImageNet database,,500,375,3,,,papillon,Unspecified,0,0,,21,96,397,279
,02086910,n02086910_3140,,ImageNet database,,500,375,3,,,papillon,Unspecified,0,0,,9,41,320,349
,02086910,n02086910_3262,,ImageNet database,,375,500,3,,,papillon,Unspecified,0,0,,32,30,295,477
,02086910,n02086910_3320,,ImageNet database,,500,333,3,,,papillon,Unspecified,0,0,,57,0,499,332
,02086910,n02086910_3338,,ImageNet database,,500,357,3,,,papillon,Unspecified,0,0,,42,16,499,356
,02086910,n02086910_334,,ImageNet database,,500,361,3,,,papillon,Unspecified,0,0,,94,29,403,323
,02086910,n02086910_336,,ImageNet database,,375,500,3,,,papillon,Unspecified,0,0,,17,138,245,498
,02086910,n02086910_3455,,ImageNet database,,500,384,3,,,papillon,Unspecified,0,0,,88,28,446,337
,02086910,n02086910_3478,,ImageNet database,,336,500,3,,,papillon,Unspecified,0,0,,0,87,307,476
,02086910,n02086910_3523,,ImageNet database,,334,500,3,,,papillon,Unspecified,0,0,,52,0,328,493
,02086910,n02086910_3553,,ImageNet database,,500,375,3,,,papillon,Unspecified,0,0,,65,42,419,312
,02086910,n02086910_3616,,ImageNet database,,500,357,3,,,papillon,Unspecified,0,0,,0,0,419,356
,02086910,n02086910_3633,,ImageNet database,,500,334,3,,,papillon,Unspecified,0,0,,39,19,499,333
,02086910,n02086910_3671,,ImageNet database,,500,333,3,,,papillon,Unspecified,0,0,,8,2,459,332
,02086910,n02086910_3714,,ImageNet database,,500,372,3,,,papillon,Unspecified,0,0,,328,219,458,355
,02086910,n02086910_3714,,ImageNet database,,500,372,3,,,papillon,Unspecified,0,0,,18,151,163,298
,02086910,n02086910_3714,,ImageNet database,,500,372,3,,,papillon,Unspecified,0,0,,214,13,368,270
,02086910,n02086910_3769,,ImageNet database,,234,360,3,,,papillon,Unspecified,0,0,,3,0,230,358
,02086910,n02086910_3795,,ImageNet database,,250,375,3,,,papillon,Unspecified,0,0,,15,1,249,374
,02086910,n02086910_3866,,ImageNet database,,500,400,3,,,papillon,Unspecified,0,0,,65,0,445,399
,02086910,n02086910_3924,,ImageNet database,,500,375,3,,,papillon,Unspecified,0,0,,114,63,329,309
,02086910,n02086910_3974,,ImageNet database,,402,500,3,,,papillon,Unspecified,0,0,,10,28,400,498
,02086910,n02086910_399,,ImageNet database,,399,500,3,,,papillon,Unspecified,0,0,,2,13,397,498
,02086910,n02086910_3991,,ImageNet database,,500,375,3,,,papillon,Unspecified,0,0,,34,0,494,365
,02086910,n02086910_4011,,ImageNet database,,333,500,3,,,papillon,Unspecified,0,0,,17,60,331,498
,02086910,n02086910_4182,,ImageNet database,,500,338,3,,,papillon,Unspecified,0,0,,185,12,499,337
,02086910,n02086910_4210,,ImageNet database,,500,333,3,,,papillon,Unspecified,0,0,,105,61,425,332
,02086910,n02086910_4296,,ImageNet database,,333,500,3,,,papillon,Unspecified,0,0,,0,35,291,498
,02086910,n02086910_4330,,ImageNet database,,332,500,3,,,papillon,Unspecified,0,0,,22,174,162,401
,02086910,n02086910_4330,,ImageNet database,,332,500,3,,,papillon,Unspecified,0,0,,160,165,281,343
,02086910,n02086910_4373,,ImageNet database,,500,375,3,,,papillon,Unspecified,0,0,,112,52,354,363
,02086910,n02086910_4388,,ImageNet database,,400,500,3,,,papillon,Unspecified,0,0,,13,30,298,487
,02086910,n02086910_4424,,ImageNet database,,500,400,3,,,papillon,Unspecified,0,0,,53,0,452,399
,02086910,n02086910_4441,,ImageNet database,,250,296,3,,,papillon,Unspecified,0,0,,23,8,235,295
,02086910,n02086910_4488,,ImageNet database,,250,188,3,,,papillon,Unspecified,0,0,,0,19,239,172
,02086910,n02086910_4505,,ImageNet database,,324,500,3,,,papillon,Unspecified,0,0,,60,78,308,456
,02086910,n02086910_4514,,ImageNet database,,250,329,3,,,papillon,Unspecified,0,0,,63,30,210,306
,02086910,n02086910_4518,,ImageNet database,,333,500,3,,,papillon,Unspecified,0,0,,7,87,270,458
,02086910,n02086910_4542,,ImageNet database,,500,356,3,,,papillon,Unspecified,0,0,,31,27,368,355
,02086910,n02086910_4551,,ImageNet database,,500,378,3,,,papillon,Unspecified,0,0,,98,21,445,348
,02086910,n02086910_4607,,ImageNet database,,486,500,3,,,papillon,Unspecified,0,0,,0,0,484,498
,02086910,n02086910_4609,,ImageNet database,,500,333,3,,,papillon,Unspecified,0,0,,26,84,413,332
,02086910,n02086910_4623,,ImageNet database,,333,500,3,,,papillon,Unspecified,0,0,,0,72,331,498
,02086910,n02086910_4790,,ImageNet database,,245,227,3,,,papillon,Unspecified,0,0,,13,10,233,221
,02086910,n02086910_485,,ImageNet database,,500,333,3,,,papillon,Unspecified,0,0,,141,8,392,331
,02086910,n02086910_4883,,ImageNet database,,500,375,3,,,papillon,Unspecified,0,0,,6,132,400,334
,02086910,n02086910_4999,,ImageNet database,,354,500,3,,,papillon,Unspecified,0,0,,0,28,327,498
,02086910,n02086910_5010,,ImageNet database,,500,398,3,,,papillon,Unspecified,0,0,,7,2,498,397
,02086910,n02086910_5017,,ImageNet database,,200,200,3,,,papillon,Unspecified,0,0,,2,13,196,199
,02086910,n02086910_5023,,ImageNet database,,211,267,3,,,papillon,Unspecified,0,0,,22,0,190,266
,02086910,n02086910_5031,,ImageNet database,,500,333,3,,,papillon,Unspecified,0,0,,29,53,355,290
,02086910,n02086910_5037,,ImageNet database,,375,500,3,,,papillon,Unspecified,0,0,,0,110,358,480
,02086910,n02086910_5063,,ImageNet database,,500,375,3,,,papillon,Unspecified,0,0,,0,0,466,374
,02086910,n02086910_5396,,ImageNet database,,500,333,3,,,papillon,Unspecified,0,0,,39,34,499,332
,02086910,n02086910_5399,,ImageNet database,,500,332,3,,,papillon,Unspecified,0,0,,0,58,250,331
,02086910,n02086910_5399,,ImageNet database,,500,332,3,,,papillon,Unspecified,0,0,,231,90,358,331
,02086910,n02086910_54,,ImageNet database,,300,360,3,,,papillon,Unspecified,0,0,,22,46,243,294
,02086910,n02086910_5408,,ImageNet database,,500,500,3,,,papillon,Unspecified,0,0,,82,97,261,330
,02086910,n02086910_5408,,ImageNet database,,500,500,3,,,papillon,Unspecified,0,0,,221,73,433,316
,02086910,n02086910_5488,,ImageNet database,,356,328,3,,,papillon,Unspecified,0,0,,11,8,338,323
,02086910,n02086910_5530,,ImageNet database,,500,436,3,,,papillon,Unspecified,0,0,,122,2,423,319
,02086910,n02086910_5547,,ImageNet database,,200,200,3,,,papillon,Unspecified,0,0,,57,2,155,195
,02086910,n02086910_5560,,ImageNet database,,500,375,3,,,papillon,Unspecified,0,0,,86,0,418,373
,02086910,n02086910_557,,ImageNet database,,800,536,3,,,papillon,Unspecified,0,0,,164,91,431,277
,02086910,n02086910_5598,,ImageNet database,,250,188,3,,,papillon,Unspecified,0,0,,0,0,205,187
,02086910,n02086910_5707,,ImageNet database,,500,337,3,,,papillon,Unspecified,0,0,,2,116,319,283
,02086910,n02086910_5707,,ImageNet database,,500,337,3,,,papillon,Unspecified,0,0,,206,57,499,318
,02086910,n02086910_592,,ImageNet database,,500,378,3,,,papillon,Unspecified,0,0,,125,42,399,309
,02086910,n02086910_5932,,ImageNet database,,357,500,3,,,papillon,Unspecified,0,0,,0,1,354,497
,02086910,n02086910_5942,,ImageNet database,,500,375,3,,,papillon,Unspecified,0,0,,35,23,446,368
,02086910,n02086910_5995,,ImageNet database,,500,357,3,,,papillon,Unspecified,0,0,,41,1,432,347
,02086910,n02086910_6087,,ImageNet database,,1152,864,3,,,papillon,Unspecified,0,0,,449,397,873,697
,02086910,n02086910_6089,,ImageNet database,,358,500,3,,,papillon,Unspecified,0,0,,52,7,356,425
,02086910,n02086910_6207,,ImageNet database,,500,357,3,,,papillon,Unspecified,0,0,,21,5,444,356
,02086910,n02086910_6293,,ImageNet database,,250,222,3,,,papillon,Unspecified,0,0,,23,4,232,217
,02086910,n02086910_6305,,ImageNet database,,500,333,3,,,papillon,Unspecified,0,0,,185,59,302,267
,02086910,n02086910_6305,,ImageNet database,,500,333,3,,,papillon,Unspecified,0,0,,231,138,458,332
,02086910,n02086910_6306,,ImageNet database,,500,375,3,,,papillon,Unspecified,0,0,,94,2,497,327
,02086910,n02086910_6317,,ImageNet database,,500,375,3,,,papillon,Unspecified,0,0,,86,36,453,328
,02086910,n02086910_6373,,ImageNet database,,500,375,3,,,papillon,Unspecified,0,0,,220,40,499,374
,02086910,n02086910_6475,,ImageNet database,,250,254,3,,,papillon,Unspecified,0,0,,26,26,214,242
,02086910,n02086910_6483,,ImageNet database,,500,375,3,,,papillon,Unspecified,0,0,,45,26,378,343
,02086910,n02086910_6509,,ImageNet database,,400,500,3,,,papillon,Unspecified,0,0,,21,2,398,498
,02086910,n02086910_6682,,ImageNet database,,500,357,3,,,papillon,Unspecified,0,0,,48,2,394,281
,02086910,n02086910_685,,ImageNet database,,375,500,3,,,papillon,Unspecified,0,0,,66,90,366,498
,02086910,n02086910_6882,,ImageNet database,,500,333,3,,,papillon,Unspecified,0,0,,276,111,499,332
,02086910,n02086910_6882,,ImageNet database,,500,333,3,,,papillon,Unspecified,0,0,,260,55,430,332
,02086910,n02086910_6931,,ImageNet database,,510,407,3,,,papillon,Unspecified,0,0,,36,18,464,389
,02086910,n02086910_695,,ImageNet database,,444,500,3,,,papillon,Unspecified,0,0,,31,38,388,450
,02086910,n02086910_7019,,ImageNet database,,300,300,3,,,papillon,Unspecified,0,0,,34,0,266,299
,02086910,n02086910_7156,,ImageNet database,,500,375,3,,,papillon,Unspecified,0,0,,128,72,346,374
,02086910,n02086910_7280,,ImageNet database,,500,331,3,,,papillon,Unspecified,0,0,,111,28,354,308
,02086910,n02086910_7301,,ImageNet database,,500,375,3,,,papillon,Unspecified,0,0,,243,37,367,219
,02086910,n02086910_7301,,ImageNet database,,500,375,3,,,papillon,Unspecified,0,0,,61,224,247,346
,02086910,n02086910_7321,,ImageNet database,,398,500,3,,,papillon,Unspecified,0,0,,67,72,317,450
,02086910,n02086910_7405,,ImageNet database,,375,500,3,,,papillon,Unspecified,0,0,,46,40,365,470
,02086910,n02086910_7412,,ImageNet database,,333,500,3,,,papillon,Unspecified,0,0,,0,75,319,498
,02086910,n02086910_7426,,ImageNet database,,500,319,3,,,papillon,Unspecified,0,0,,78,23,445,296
,02086910,n02086910_7456,,ImageNet database,,500,337,3,,,papillon,Unspecified,0,0,,63,79,218,317
,02086910,n02086910_7456,,ImageNet database,,500,337,3,,,papillon,Unspecified,0,0,,221,37,484,318
,02086910,n02086910_7514,,ImageNet database,,300,293,3,,,papillon,Unspecified,0,0,,0,24,288,291
