path,dclass,category
DogsImages\Doberman\sample_15597.jpg,Doberman,19
DogsImages\Doberman\sample_15598.jpg,Doberman,19
DogsImages\Doberman\sample_15599.jpg,Doberman,19
DogsImages\Doberman\sample_15600.jpg,Doberman,19
DogsImages\Doberman\sample_15601.jpg,Doberman,19
DogsImages\Doberman\sample_15602.jpg,Doberman,19
DogsImages\Doberman\sample_15603.jpg,Doberman,19
DogsImages\Doberman\sample_15604.jpg,Doberman,19
DogsImages\Doberman\sample_15605.jpg,Doberman,19
DogsImages\Doberman\sample_15606.jpg,Doberman,19
DogsImages\Doberman\sample_15607.jpg,Doberman,19
DogsImages\Doberman\sample_15608.jpg,Doberman,19
DogsImages\Doberman\sample_15609.jpg,Doberman,19
DogsImages\Doberman\sample_15610.jpg,Doberman,19
DogsImages\Doberman\sample_15611.jpg,Doberman,19
DogsImages\Doberman\sample_15612.jpg,Doberman,19
DogsImages\Doberman\sample_15613.jpg,Doberman,19
DogsImages\Doberman\sample_15614.jpg,Doberman,19
DogsImages\Doberman\sample_15615.jpg,Doberman,19
DogsImages\Doberman\sample_15616.jpg,Doberman,19
DogsImages\Doberman\sample_15617.jpg,Doberman,19
DogsImages\Doberman\sample_15618.jpg,Doberman,19
DogsImages\Doberman\sample_15619.jpg,Doberman,19
DogsImages\Doberman\sample_15620.jpg,Doberman,19
DogsImages\Doberman\sample_15621.jpg,Doberman,19
DogsImages\Doberman\sample_15622.jpg,Doberman,19
DogsImages\Doberman\sample_15623.jpg,Doberman,19
DogsImages\Doberman\sample_15624.jpg,Doberman,19
DogsImages\Doberman\sample_15625.jpg,Doberman,19
DogsImages\Doberman\sample_15626.jpg,Doberman,19
DogsImages\Doberman\sample_15627.jpg,Doberman,19
DogsImages\Doberman\sample_15628.jpg,Doberman,19
DogsImages\Doberman\sample_15629.jpg,Doberman,19
DogsImages\Doberman\sample_15630.jpg,Doberman,19
DogsImages\Doberman\sample_15631.jpg,Doberman,19
DogsImages\Doberman\sample_15632.jpg,Doberman,19
DogsImages\Doberman\sample_15633.jpg,Doberman,19
DogsImages\Doberman\sample_15634.jpg,Doberman,19
DogsImages\Doberman\sample_15635.jpg,Doberman,19
DogsImages\Doberman\sample_15636.jpg,Doberman,19
DogsImages\Doberman\sample_15637.jpg,Doberman,19
DogsImages\Doberman\sample_15638.jpg,Doberman,19
DogsImages\Doberman\sample_15639.jpg,Doberman,19
DogsImages\Doberman\sample_15640.jpg,Doberman,19
DogsImages\Doberman\sample_15641.jpg,Doberman,19
DogsImages\Doberman\sample_15642.jpg,Doberman,19
DogsImages\Doberman\sample_15643.jpg,Doberman,19
DogsImages\Doberman\sample_15644.jpg,Doberman,19
DogsImages\Doberman\sample_15645.jpg,Doberman,19
DogsImages\Doberman\sample_15646.jpg,Doberman,19
DogsImages\Doberman\sample_15647.jpg,Doberman,19
DogsImages\Doberman\sample_15648.jpg,Doberman,19
DogsImages\Doberman\sample_15649.jpg,Doberman,19
DogsImages\Doberman\sample_15650.jpg,Doberman,19
DogsImages\Doberman\sample_15651.jpg,Doberman,19
DogsImages\Doberman\sample_15652.jpg,Doberman,19
DogsImages\Doberman\sample_15653.jpg,Doberman,19
DogsImages\Doberman\sample_15654.jpg,Doberman,19
DogsImages\Doberman\sample_15655.jpg,Doberman,19
DogsImages\Doberman\sample_15656.jpg,Doberman,19
DogsImages\Doberman\sample_15657.jpg,Doberman,19
DogsImages\Doberman\sample_15658.jpg,Doberman,19
DogsImages\Doberman\sample_15659.jpg,Doberman,19
DogsImages\Doberman\sample_15660.jpg,Doberman,19
DogsImages\Doberman\sample_15661.jpg,Doberman,19
DogsImages\English_foxhound\sample_3156.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3157.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3158.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3159.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3160.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3161.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3162.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3163.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3164.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3165.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3166.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3167.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3168.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3169.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3170.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3171.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3172.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3173.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3174.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3175.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3176.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3177.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3178.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3179.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3180.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3181.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3182.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3183.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3184.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3185.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3186.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3187.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3188.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3189.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3190.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3191.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3192.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3193.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3194.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3195.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3196.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3197.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3198.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3199.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3200.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3201.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3202.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3203.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3204.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3205.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3206.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3207.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3208.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3209.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3210.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3211.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3212.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3213.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3214.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3215.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3216.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3217.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3218.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3219.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3220.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3221.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3222.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3223.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3224.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3225.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3226.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3227.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3228.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3229.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3230.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3231.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3232.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3233.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3234.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3235.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3236.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3237.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3238.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3239.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3240.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3241.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3242.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3243.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3244.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3245.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3246.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3247.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3248.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3249.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3250.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3251.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3252.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3253.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3254.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3255.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3256.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3257.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3258.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3259.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3260.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3261.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3262.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3263.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3264.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3265.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3266.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3267.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3268.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3269.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3270.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3271.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3272.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3273.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3274.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3275.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3276.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3277.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3278.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3279.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3280.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3281.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3282.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3283.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3284.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3285.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3286.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3287.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3288.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3289.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3290.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3291.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3292.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3293.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3294.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3295.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3296.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3297.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3298.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3299.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3300.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3301.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3302.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3303.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3304.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3305.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3306.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3307.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3308.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3309.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3310.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3311.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3312.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3313.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3314.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3315.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3316.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3317.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3318.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3319.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3320.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3321.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3322.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3323.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3324.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3325.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3326.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3327.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3328.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3329.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3330.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3331.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3332.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3333.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3334.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3335.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3336.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3337.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3338.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3339.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3340.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3341.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3342.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3343.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3344.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3345.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3346.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3347.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3348.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3349.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3350.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3351.jpg,English_foxhound,20
DogsImages\English_foxhound\sample_3352.jpg,English_foxhound,20
DogsImages\English_setter\sample_11640.jpg,English_setter,21
DogsImages\English_setter\sample_11641.jpg,English_setter,21
DogsImages\English_setter\sample_11642.jpg,English_setter,21
DogsImages\English_setter\sample_11643.jpg,English_setter,21
DogsImages\English_setter\sample_11644.jpg,English_setter,21
DogsImages\English_setter\sample_11645.jpg,English_setter,21
DogsImages\English_setter\sample_11646.jpg,English_setter,21
DogsImages\English_setter\sample_11647.jpg,English_setter,21
DogsImages\English_setter\sample_11648.jpg,English_setter,21
DogsImages\English_setter\sample_11649.jpg,English_setter,21
DogsImages\English_setter\sample_11650.jpg,English_setter,21
DogsImages\English_setter\sample_11651.jpg,English_setter,21
DogsImages\English_setter\sample_11652.jpg,English_setter,21
DogsImages\English_setter\sample_11653.jpg,English_setter,21
DogsImages\English_setter\sample_11654.jpg,English_setter,21
DogsImages\English_setter\sample_11655.jpg,English_setter,21
DogsImages\English_setter\sample_11656.jpg,English_setter,21
DogsImages\English_setter\sample_11657.jpg,English_setter,21
DogsImages\English_setter\sample_11658.jpg,English_setter,21
DogsImages\English_setter\sample_11659.jpg,English_setter,21
DogsImages\English_setter\sample_11660.jpg,English_setter,21
DogsImages\English_setter\sample_11661.jpg,English_setter,21
DogsImages\English_setter\sample_11662.jpg,English_setter,21
DogsImages\English_setter\sample_11663.jpg,English_setter,21
DogsImages\English_setter\sample_11664.jpg,English_setter,21
DogsImages\English_setter\sample_11665.jpg,English_setter,21
DogsImages\English_setter\sample_11666.jpg,English_setter,21
DogsImages\English_setter\sample_11667.jpg,English_setter,21
DogsImages\English_setter\sample_11668.jpg,English_setter,21
DogsImages\English_setter\sample_11669.jpg,English_setter,21
DogsImages\English_setter\sample_11670.jpg,English_setter,21
DogsImages\English_setter\sample_11671.jpg,English_setter,21
DogsImages\English_setter\sample_11672.jpg,English_setter,21
DogsImages\English_setter\sample_11673.jpg,English_setter,21
DogsImages\English_setter\sample_11674.jpg,English_setter,21
DogsImages\English_setter\sample_11675.jpg,English_setter,21
DogsImages\English_setter\sample_11676.jpg,English_setter,21
DogsImages\English_setter\sample_11677.jpg,English_setter,21
DogsImages\English_setter\sample_11678.jpg,English_setter,21
DogsImages\English_setter\sample_11679.jpg,English_setter,21
DogsImages\English_setter\sample_11680.jpg,English_setter,21
DogsImages\English_setter\sample_11681.jpg,English_setter,21
DogsImages\English_setter\sample_11682.jpg,English_setter,21
DogsImages\English_setter\sample_11683.jpg,English_setter,21
DogsImages\English_setter\sample_11684.jpg,English_setter,21
DogsImages\English_setter\sample_11685.jpg,English_setter,21
DogsImages\English_setter\sample_11686.jpg,English_setter,21
DogsImages\English_setter\sample_11687.jpg,English_setter,21
DogsImages\English_setter\sample_11688.jpg,English_setter,21
DogsImages\English_setter\sample_11689.jpg,English_setter,21
DogsImages\English_setter\sample_11690.jpg,English_setter,21
DogsImages\English_setter\sample_11691.jpg,English_setter,21
DogsImages\English_setter\sample_11692.jpg,English_setter,21
DogsImages\English_setter\sample_11693.jpg,English_setter,21
DogsImages\English_setter\sample_11694.jpg,English_setter,21
DogsImages\English_setter\sample_11695.jpg,English_setter,21
DogsImages\English_setter\sample_11696.jpg,English_setter,21
DogsImages\English_setter\sample_11697.jpg,English_setter,21
DogsImages\English_setter\sample_11698.jpg,English_setter,21
DogsImages\English_setter\sample_11699.jpg,English_setter,21
DogsImages\English_setter\sample_11700.jpg,English_setter,21
DogsImages\English_setter\sample_11701.jpg,English_setter,21
DogsImages\English_setter\sample_11702.jpg,English_setter,21
DogsImages\English_setter\sample_11703.jpg,English_setter,21
DogsImages\English_setter\sample_11704.jpg,English_setter,21
DogsImages\English_setter\sample_11705.jpg,English_setter,21
DogsImages\English_setter\sample_11706.jpg,English_setter,21
DogsImages\English_setter\sample_11707.jpg,English_setter,21
DogsImages\English_setter\sample_11708.jpg,English_setter,21
DogsImages\English_setter\sample_11709.jpg,English_setter,21
DogsImages\English_setter\sample_11710.jpg,English_setter,21
DogsImages\English_setter\sample_11711.jpg,English_setter,21
DogsImages\English_setter\sample_11712.jpg,English_setter,21
DogsImages\English_setter\sample_11713.jpg,English_setter,21
DogsImages\English_setter\sample_11714.jpg,English_setter,21
DogsImages\English_setter\sample_11715.jpg,English_setter,21
DogsImages\English_setter\sample_11716.jpg,English_setter,21
DogsImages\English_setter\sample_11717.jpg,English_setter,21
DogsImages\English_setter\sample_11718.jpg,English_setter,21
DogsImages\English_setter\sample_11719.jpg,English_setter,21
DogsImages\English_setter\sample_11720.jpg,English_setter,21
DogsImages\English_setter\sample_11721.jpg,English_setter,21
DogsImages\English_setter\sample_11722.jpg,English_setter,21
DogsImages\English_setter\sample_11723.jpg,English_setter,21
DogsImages\English_setter\sample_11724.jpg,English_setter,21
DogsImages\English_setter\sample_11725.jpg,English_setter,21
DogsImages\English_setter\sample_11726.jpg,English_setter,21
DogsImages\English_setter\sample_11727.jpg,English_setter,21
DogsImages\English_setter\sample_11728.jpg,English_setter,21
DogsImages\English_setter\sample_11729.jpg,English_setter,21
DogsImages\English_setter\sample_11730.jpg,English_setter,21
DogsImages\English_setter\sample_11731.jpg,English_setter,21
DogsImages\English_setter\sample_11732.jpg,English_setter,21
DogsImages\English_setter\sample_11733.jpg,English_setter,21
DogsImages\English_setter\sample_11734.jpg,English_setter,21
DogsImages\English_setter\sample_11735.jpg,English_setter,21
DogsImages\English_setter\sample_11736.jpg,English_setter,21
DogsImages\English_setter\sample_11737.jpg,English_setter,21
DogsImages\English_setter\sample_11738.jpg,English_setter,21
DogsImages\English_setter\sample_11739.jpg,English_setter,21
DogsImages\English_setter\sample_11740.jpg,English_setter,21
DogsImages\English_setter\sample_11741.jpg,English_setter,21
